Source,Target,Weight,s_text,s_time,w_ij,delta_t_seconds,edge_type,rt_source,rt_source_id,tweet_i,tweet_j,query_i,query_j
KpellyD,harekrushnabhuy,0.741681972419578,0.6559250354766846,0.8274389093624713,0.741681972419578,164.0,semantic,,,"Pemimpin pilihan generasi Muda Indonesia, pasti Ganjar-Mahfud GanjarMahfud2024 Indramayu IndramayuÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Perempuan ...","Ganjar Pranowo dan Mahfud MD, duo yang bisa membawa keceriaan d setiap langkah politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Perempuan Maju",ganjar,ganjar
Ganapat43872355,HasimRa65361267,0.7855550272843222,0.6781290769577026,0.8929809776109419,0.7855550272843222,98.0,semantic,,,InsyaAllah semua disini tulus mendoakan Pak Ganjar dan Pak Mahfud jadi presiden danÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis,"Selamat ulang tahun mas , semoga panjang umur serta sehat selaluÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis",ganjar,ganjar
Ganapat43872355,LiRongshuang,0.7754244168886345,0.6609566807746887,0.8898921530025803,0.7754244168886345,101.0,semantic,,,InsyaAllah semua disini tulus mendoakan Pak Ganjar dan Pak Mahfud jadi presiden danÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis,ð¤¹ââï¸ Semoga Ganjar Pranowo dan Mahfud MD dapat membawa semangat positif d kepemimpinan nasional Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Inter...,ganjar,ganjar
D_Kusnandar,fuor007,0.8837967434127061,1.0,0.7675934868254121,0.8837967434127061,229.0,retweet,geloraco,1742861815976239164,Anies Minta Aparat Pemerintah Berani Laporkan Atasan yang Tidak Netral,Anies Minta Aparat Pemerintah Berani Laporkan Atasan yang Tidak Netral,anies,anies
GanpatK94645562,Leith_1st,0.8528805490533341,0.725204586982727,0.9805565111239412,0.8528805490533341,17.0,semantic,,,"Bersama Wong Cilik, Ganjar Pranowo Mahfud MD, wujudkan pemerintahan yang mampu mendengar aspirasi rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru ...","â Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganjar...",ganjar,ganjar
GanpatK94645562,Harimoh08514963,0.7849073596232394,0.6622768640518188,0.90753785519466,0.7849073596232394,84.0,semantic,,,"Bersama Wong Cilik, Ganjar Pranowo Mahfud MD, wujudkan pemerintahan yang mampu mendengar aspirasi rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru ...","Ganjar Pranowo, calon presiden yang tidak hanya berbicara tapi juga bisa menghadirkan senyuman d politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang ...",ganjar,ganjar
GanpatK94645562,GururajgoudarP1,0.779131824083874,0.6816334128379822,0.8766302353297659,0.779131824083874,114.0,semantic,,,"Bersama Wong Cilik, Ganjar Pranowo Mahfud MD, wujudkan pemerintahan yang mampu mendengar aspirasi rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru ...","Ganjar Pranowo dan Mahfud MD, duo yang akan membawa senyuman di dunia politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani",ganjar,ganjar
GanpatK94645562,Lourdes00357345,0.7821370927085654,0.6896666288375854,0.8746075565795453,0.7821370927085654,116.0,semantic,,,"Bersama Wong Cilik, Ganjar Pranowo Mahfud MD, wujudkan pemerintahan yang mampu mendengar aspirasi rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru ...","Ganjar Pranowo, perjalananmu dari rakyat biasa menjadi pemimpin adalah inspirasi Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 sikat KKN",ganjar,ganjar
GanpatK94645562,h_mccomiskie,0.762494052225323,0.686969518661499,0.8380185857891469,0.762494052225323,153.0,semantic,,,"Bersama Wong Cilik, Ganjar Pranowo Mahfud MD, wujudkan pemerintahan yang mampu mendengar aspirasi rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru ...","Ganjar Pranowo, dengan keceriaannya, menghadirkan nuansa yang berbeda d politik, membuatnya lebih dekat dengan rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMah...",ganjar,ganjar
GanpatK94645562,harekrushnabhuy,0.7564920334431522,0.6807528734207153,0.8322311934655889,0.7564920334431522,159.0,semantic,,,"Bersama Wong Cilik, Ganjar Pranowo Mahfud MD, wujudkan pemerintahan yang mampu mendengar aspirasi rakyat Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru ...","Ganjar Pranowo dan Mahfud MD, duo yang bisa membawa keceriaan d setiap langkah politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Perempuan Maju",ganjar,ganjar
hamburger285,kyrenSama,0.8282215722742501,0.7233964204788208,0.9330467240696795,0.8282215722742501,60.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...",Ganjar Pranowo-Mahfud MD berkomitmen mempercepat digitalisasi layanan kesehatan di semua fasilitas kesehatan (faskes) di seluruh Indonesia Ganjar Mahfud Hebat #L3bihbaik #Mahfud...,ganjar,ganjar
hamburger285,wilson_cal60263,0.8221153765073044,0.7481502294540405,0.8960805235605683,0.8221153765073044,95.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Dengan legislasi ini, Ganjar Pranowo Mahfud MD berupaya menciptakan lingkungan di mana pencegahan dan penanganan masalah kesehatan mental menjadi prioritas utama.#GanjarMahfudRe...",ganjar,ganjar
anyofthings,hamburger285,0.7895894198765976,0.683098316192627,0.8960805235605683,0.7895894198765976,95.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Dengan fokus pada upaya legislatifnya, Ganjar Pranowo Mahfud MD berharap dapat membantu menciptakan transformasi signifikan lapangan kerja yang setara dan mendukung perempuan di...",ganjar,ganjar
hamburger285,roberts_fr1834,0.8154383055321442,0.7481502294540405,0.882726381610248,0.8154383055321442,108.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Dengan legislasi ini, Ganjar Pranowo Mahfud MD berupaya menciptakan lingkungan di mana pencegahan dan penanganan masalah kesehatan mental menjadi prioritas utama.#GanjarMahfudRe...",ganjar,ganjar
AldridgeGa99995,hamburger285,0.8154383055321442,0.7481502294540405,0.882726381610248,0.8154383055321442,108.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Dengan legislasi ini, Ganjar Pranowo Mahfud MD berupaya menciptakan lingkungan di mana pencegahan dan penanganan masalah kesehatan mental menjadi prioritas utama.#GanjarMahfudRe...",ganjar,ganjar
hamburger285,mitchell_j70489,0.7951358215306892,0.7085642218589783,0.8817074212024002,0.7951358215306892,109.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...",Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...,ganjar,ganjar
MarcF59875,hamburger285,0.8149288253282203,0.7481502294540405,0.8817074212024002,0.8149288253282203,109.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Dengan legislasi ini, Ganjar Pranowo Mahfud MD berupaya menciptakan lingkungan di mana pencegahan dan penanganan masalah kesehatan mental menjadi prioritas utama.#GanjarMahfudRe...",ganjar,ganjar
DavidDean835042,hamburger285,0.813403910661353,0.7481502294540405,0.8786575918686654,0.813403910661353,112.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Dengan legislasi ini, Ganjar Pranowo Mahfud MD berupaya menciptakan lingkungan di mana pencegahan dan penanganan masalah kesehatan mental menjadi prioritas utama.#GanjarMahfudRe...",ganjar,ganjar
elmer60541,hamburger285,0.813403910661353,0.7481502294540405,0.8786575918686654,0.813403910661353,112.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Dengan legislasi ini, Ganjar Pranowo Mahfud MD berupaya menciptakan lingkungan di mana pencegahan dan penanganan masalah kesehatan mental menjadi prioritas utama.#GanjarMahfudRe...",ganjar,ganjar
bawerman68390,hamburger285,0.7936109068638219,0.7085642218589783,0.8786575918686654,0.7936109068638219,112.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...",Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...,ganjar,ganjar
Fatien_Epiey,hamburger285,0.7823800609232847,0.6891418099403381,0.8756183119062314,0.7823800609232847,115.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Inspirasi sejati. Ganjar Pranowo Mahfud MD hadirkan solusi, 35% kredit perbankan buat koperasi dan UMKM. Kita bersama bangun Indonesia yang lebih baik.#GanjarMahfudRebound #Ganj...",ganjar,ganjar
EBarringto16155,hamburger285,0.7910810949301563,0.7085642218589783,0.8735979680013345,0.7910810949301563,117.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...",Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...,ganjar,ganjar
AsdasdasOpopop,hamburger285,0.7803620478224829,0.6891418099403381,0.8715822857046276,0.7803620478224829,119.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Inspirasi sejati. Ganjar Pranowo Mahfud MD hadirkan solusi, 35% kredit perbankan buat koperasi dan UMKM. Kita bersama bangun Indonesia yang lebih baik.#GanjarMahfudRebound #Ganj...",ganjar,ganjar
hamburger285,manilyn37,0.7798589996187493,0.6891418099403381,0.8705761892971605,0.7798589996187493,120.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","Inspirasi sejati. Ganjar Pranowo Mahfud MD hadirkan solusi, 35% kredit perbankan buat koperasi dan UMKM. Kita bersama bangun Indonesia yang lebih baik.#GanjarMahfudRebound #Ganj...",ganjar,ganjar
chandter4855,hamburger285,0.7895702055780693,0.7085642218589783,0.8705761892971605,0.7895702055780693,120.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...",Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...,ganjar,ganjar
Litzy6172780962,hamburger285,0.7679327380163723,0.6881116628646851,0.8477538131680595,0.7679327380163723,143.0,semantic,,,"Ganjar Pranowo-Mahfud MD: Kesehatan jiwa raga, prioritas kesehatan untuk masyarakat yang produktif dan berdaya saing global Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...","ð¤· Ganjar Pranowo, bersama Mahfud MD, siap menjawab panggilan sejarah Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 KTP Sakti",ganjar,ganjar
Harimoh08514963,leo23915977,0.8342636193401199,0.6834300756454468,0.9850971630347931,0.8342636193401199,13.0,semantic,,,AntonKu73047372 mohmahfudmd SiapÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posyandu,"â Tak seperti ,Â dan Ganjar statemen yang diutarakan kurang terpenuhi subtansinya Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta",ganjar,ganjar
GabbarG50774637,Harimoh08514963,0.8253012598399062,0.6666424870491028,0.9839600326307096,0.8253012598399062,14.0,semantic,,,AntonKu73047372 mohmahfudmd SiapÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posyandu,tatakujiyati all in gama aja sipalingganjar Â Â sipalingganjarÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Buruh Naik Kelas,ganjar,ganjar
Gulasha31291179,Harimoh08514963,0.8322419043580521,0.6839272975921631,0.9805565111239412,0.8322419043580521,17.0,semantic,,,AntonKu73047372 mohmahfudmd SiapÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posyandu,SAGACIREBON_ No Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Buruh Naik Kelas,ganjar,ganjar
Harimoh08514963,Lbhai1748Khan,0.7963807847294857,0.6553941965103149,0.9373673729486564,0.7963807847294857,56.0,semantic,,,AntonKu73047372 mohmahfudmd SiapÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posyandu,YudhaImamfÂ Twillight_Loid Â Â Ke Mana AjeÂ Twillight_LoidÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,ganjar,ganjar
Harimoh08514963,Lbhai1748Khan,0.7695225002220607,0.6724815964698792,0.8665634039742424,0.7695225002220607,124.0,semantic,,,AntonKu73047372 mohmahfudmd SiapÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posyandu,GunRomli Â Â ð selama dijateng emang ga ada ?Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,ganjar,ganjar
Harimoh08514963,lroches,0.7820009239256098,0.7259832620620728,0.8380185857891469,0.7820009239256098,153.0,semantic,,,AntonKu73047372 mohmahfudmd SiapÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posyandu,Mantap pak Â Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 KTP Sakti,ganjar,ganjar
Harimoh08514963,luerass,0.7498364150109462,0.6750960350036621,0.8245767950182302,0.7498364150109462,167.0,semantic,,,AntonKu73047372 mohmahfudmd SiapÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posyandu,ð¤¾ââï¸ Â DedynurPalakka mohmahfudmd JANGAN SEMANGAT TERUSÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,ganjar,ganjar
Leith_1st,hannahgill88,0.8806190158492905,0.7761408686637878,0.9850971630347931,0.8806190158492905,13.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...","â Ganjar Pranowo, tidak hanya gubernur, tapi juga entertainer yang mampu membuat politik lebih dekat dengan hati warga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ganjar...",ganjar,ganjar
Gangadh91779772,hannahgill88,0.8359615680208425,0.7247610092163086,0.9471621268253766,0.8359615680208425,47.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...","Ganjar Pranowo, dengan senyumnya, membuktikan bahwa kepemimpinan bisa dijalani dengan kehangatan dan keceriaan Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024...",ganjar,ganjar
hannahgill88,leo23915977,0.8682903354853957,0.7948726415634155,0.9417080294073759,0.8682903354853957,52.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...",ð Kemesraan keluarga Ganjar Pranowo adalah gambaran nyata bahwa seorang pemimpin sejati adalah yang peduli pada keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Gan...,ganjar,ganjar
KpellyD,hannahgill88,0.8005633977820936,0.672380805015564,0.9287459905486232,0.8005633977820936,64.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...","Ganjar Pranowo, pemimpin yang tidak hanya cerdas tetapi juga memiliki hati untuk rakyat Jakarta Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis",ganjar,ganjar
HarishS59210969,hannahgill88,0.831408904046947,0.7351438999176025,0.9276739081762916,0.831408904046947,65.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...",Kemesraan keluarga Ganjar Pranowo adalah pesan bahwa seorang pemimpin tidak boleh melupakan nilai-nilai keluarga d menjalankan tugasnya Ganjar Mahfud Hebat #L3bihbaik #MahfudLeb...,ganjar,ganjar
hannahgill88,vovidela,0.8348293108193525,0.7451935410499573,0.9244650805887477,0.8348293108193525,68.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...","Ganjar Pranowo buktiin jadi kepala daerah, Mahfud MD dari rektor ampe menteri pertahanan, pasti menang! @aturbercerita #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik",ganjar,ganjar
Harimoh08514963,hannahgill88,0.8042713194677362,0.6968022584915161,0.9117403804439562,0.8042713194677362,80.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...","Ganjar Pranowo, calon presiden yang tidak hanya berbicara tapi juga bisa menghadirkan senyuman d politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang ...",ganjar,ganjar
gurjant71694681,hannahgill88,0.8608616614406429,0.8110353946685791,0.9106879282127067,0.8608616614406429,81.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...","D video tersebut, terlihat bahwa keluarga Mas Ganjar Pranowo hidup dengan nilai-nilai luhur Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani",ganjar,ganjar
HartnessHaley,hannahgill88,0.8295018985925984,0.7587738037109375,0.9002299934742592,0.8295018985925984,91.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...","Dukungan saya untuk Ganjar Pranowo dan Mahfud MD, bukan hanya karena prestasi tetapi juga karena nilai-nilai keluarga mereka Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #Ga...",ganjar,ganjar
LorenaU88237897,hannahgill88,0.7822977080503681,0.6808488965034485,0.8837465195972879,0.7822977080503681,107.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...",ð¦´ Ganjar Pranowo dan Mahfud MD Presiden dan Wakil Presiden 2024Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 KTP Sakti,ganjar,ganjar
GururajgoudarP1,hannahgill88,0.8350864132986253,0.7894831895828247,0.8806896370144258,0.8350864132986253,110.0,semantic,,,"Ganjar Pranowo adalah figur yang tidak hanya memimpin di kantor, tetapi juga di d hati keluarga Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posy...","Ganjar Pranowo dan Mahfud MD, duo yang akan membawa senyuman di dunia politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani",ganjar,ganjar
